date,Name,Reference,isPartial
2018-07-09,7,80,False
2018-07-10,7,80,False
2018-07-11,16,72,False
2018-07-12,12,81,False
2018-07-13,4,88,False
2018-07-14,4,90,False
2018-07-15,2,100,False
2018-07-16,2,85,False
2018-07-17,2,78,False
2018-07-18,1,83,False
2018-07-19,2,74,False
date,Willian,bonsai,isPartial
2018-06-21,10,44,False
2018-06-22,38,43,False
2018-06-23,11,48,False
2018-06-24,11,50,False
2018-06-25,11,45,False
2018-06-26,11,44,False
2018-06-27,32,41,False
2018-06-28,12,40,False
2018-06-29,13,45,False
2018-06-30,17,50,False
2018-07-01,13,48,False
2018-07-02,100,39,False
2018-07-03,41,43,False
2018-07-04,32,42,False
2018-07-05,23,40,False
2018-07-06,50,41,False
2018-07-07,27,47,False
2018-07-08,26,48,False
2018-07-09,22,43,False
2018-07-10,18,43,False
2018-07-11,16,39,False
2018-07-12,24,44,False
2018-07-13,25,48,False
2018-07-14,19,49,False
2018-07-15,16,54,False
2018-07-16,16,46,False
2018-07-17,19,42,False
2018-07-18,15,45,False
2018-07-19,15,40,False
date,Bernard,bonsai,isPartial
2018-06-21,92,35,False
2018-06-22,89,34,False
2018-06-23,82,38,False
2018-06-24,83,39,False
2018-06-25,92,35,False
2018-06-26,96,35,False
2018-06-27,88,32,False
2018-06-28,90,32,False
2018-06-29,83,36,False
2018-06-30,77,39,False
2018-07-01,77,38,False
2018-07-02,85,31,False
2018-07-03,86,34,False
2018-07-04,85,33,False
2018-07-05,91,31,False
2018-07-06,91,32,False
2018-07-07,85,37,False
2018-07-08,81,38,False
2018-07-09,86,34,False
2018-07-10,86,34,False
2018-07-11,78,31,False
2018-07-12,84,34,False
2018-07-13,89,38,False
2018-07-14,83,38,False
2018-07-15,100,43,False
2018-07-16,88,36,False
2018-07-17,86,33,False
2018-07-18,82,35,False
2018-07-19,80,32,False
date,Jô,bonsai,isPartial
2018-06-21,4,81,False
2018-06-22,4,79,False
2018-06-23,3,89,False
2018-06-24,4,93,False
2018-06-25,4,83,False
2018-06-26,4,82,False
2018-06-27,4,75,False
2018-06-28,4,74,False
